query_id,num_postings,d1,d2,d4,d8,d16,d32,d64,d96,d128,margin_2,margin_4,margin_8,margin_16,margin_32,margin_64,ratio_8,ratio_16,ratio_64,dist_var_top16,dist_var_top64,slope_1_8,slope_8_64,min_B
4107,127,42795.0,54714.0,59192.0,62766.0,66314.0,71556.0,76725.0,80876.0,,0.27851384507535926,0.3831522374109125,0.4666666666666667,0.5495735483117187,0.6720644935155976,0.7928496319663512,1.4666666666666666,1.5495735483117186,1.7928496319663512,33607182.15234375,37835230.51147461,2853.0,249.26785714285714,32
4108,126,6149.0,26803.0,46009.0,50971.0,57052.0,62476.0,67842.0,70755.0,,3.3589201496178243,6.482354854447878,7.289315335826964,8.278256627093837,9.160351276630346,10.033013498129778,8.289315335826963,9.278256627093837,11.033013498129778,160050200.33984375,99771258.58984375,6403.142857142857,301.26785714285717,16
4109,128,21230.0,22107.0,25222.0,27379.0,29906.0,32333.0,36122.0,38330.0,39827.0,0.041309467734338204,0.1880357983984927,0.2896373056994819,0.40866698068770607,0.5229863400847857,0.7014601978332549,1.2896373056994819,1.4086669806877061,1.7014601978332549,6393201.109375,11799196.134521484,878.4285714285714,156.125,16
4110,127,40637.0,41862.0,45697.0,48457.0,52620.0,55257.0,59991.0,62580.0,,0.030144941801806234,0.12451706572827718,0.19243546521642838,0.29487905111105644,0.3597706523611487,0.47626547235278194,1.1924354652164284,1.2948790511110564,1.476265472352782,13689449.37109375,20032221.1875,1117.142857142857,205.96428571428572,48
4111,128,28728.0,30969.0,34154.0,35699.0,36528.0,38053.0,39765.0,40891.0,41961.0,0.07800751879699248,0.18887496519075467,0.2426552492341966,0.27151211361737676,0.3245962127541075,0.38418964076858814,1.2426552492341967,1.2715121136173768,1.384189640768588,4610957.859375,4336617.2646484375,995.8571428571429,72.60714285714286,96
4112,126,31596.0,38273.0,41372.0,43213.0,45536.0,48900.0,54328.0,56942.0,,0.21132421825547537,0.309406253956197,0.3676731231801494,0.44119508798582097,0.5476642612988986,0.7194581592606659,1.3676731231801493,1.441195087985821,1.719458159260666,11389677.234375,20060766.022460938,1659.5714285714287,198.48214285714286,16
4113,128,40772.0,42781.0,44040.0,45867.0,48683.0,53964.0,59261.0,63495.0,67231.0,0.04927401157657216,0.08015304620818209,0.12496321004611008,0.1940302168154616,0.3235553811439223,0.45347297164720884,1.12496321004611,1.1940302168154615,1.4534729716472088,5992592.33984375,23414365.029052734,727.8571428571429,239.17857142857142,32
4114,128,46931.0,53320.0,56878.0,58091.0,63624.0,67555.0,73971.0,78913.0,81209.0,0.13613602949010248,0.21194945771451706,0.2377959131490912,0.3556923994800878,0.4394536660203277,0.5761650082035329,1.2377959131490912,1.3556923994800878,1.5761650082035328,17132671.359375,33078277.663085938,1594.2857142857142,283.57142857142856,32
4115,127,66104.0,69713.0,71311.0,75184.0,80132.0,86869.0,91946.0,94720.0,,0.054595788454556454,0.0787698172576546,0.1373593125983299,0.21221106135786033,0.3141262253418855,0.39092944451167855,1.13735931259833,1.2122110613578603,1.3909294445116787,15205172.68359375,42462404.212646484,1297.142857142857,299.32142857142856,16
4116,128,47458.0,55427.0,57116.0,64192.0,66167.0,70767.0,76357.0,79679.0,83090.0,0.16791689493868261,0.20350625816511442,0.35260651523452313,0.39422225968224534,0.49115006953516793,0.6089384297694804,1.3526065152345232,1.3942222596822453,1.6089384297694804,25525352.25,34717791.81933594,2390.5714285714284,217.23214285714286,16
4117,128,47843.0,56168.0,63818.0,68366.0,72942.0,77198.0,83518.0,86766.0,88633.0,0.17400664674038,0.3339046464477562,0.4289655749012395,0.5246117509353511,0.6135693831908534,0.7456681228183851,1.4289655749012395,1.524611750935351,1.7456681228183852,40140763.55859375,45080589.421875,2931.8571428571427,270.57142857142856,16
4118,128,42455.0,42595.0,44423.0,47036.0,49061.0,54076.0,58025.0,60224.0,61839.0,0.0032976092333058533,0.04635496407961371,0.10790248498410081,0.15560004710870334,0.2737251207160523,0.3667412554469438,1.1079024849841008,1.1556000471087033,1.3667412554469438,5013329.359375,18726790.655273438,654.4285714285714,196.23214285714286,32
4119,128,27769.0,28116.0,30394.0,30772.0,33040.0,37360.0,40659.0,42942.0,44571.0,0.012495948719795456,0.09452987143937484,0.10814217292664483,0.1898159818502647,0.3453851417047787,0.4641866829918254,1.1081421729266447,1.1898159818502647,1.4641866829918255,1902914.609375,12709990.0625,429.0,176.55357142857142,80
4120,128,41180.0,41536.0,44358.0,45845.0,47843.0,49667.0,53382.0,55260.0,56718.0,0.008644973288003885,0.0771733851384167,0.11328314715881496,0.1618018455560952,0.20609519184069938,0.29630888780961634,1.113283147158815,1.1618018455560952,1.2963088878096163,3993659.52734375,8374407.80859375,666.4285714285714,134.58928571428572,40
4121,127,49138.0,50630.0,51774.0,58076.0,60815.0,64499.0,67810.0,70315.0,,0.03036346615653873,0.053644836989702474,0.18189588505840693,0.23763685945703936,0.3126093858113883,0.37999104562660263,1.181895885058407,1.2376368594570393,1.3799910456266027,15390605.55859375,20644858.720458984,1276.857142857143,173.82142857142858,96
4122,128,51930.0,52599.0,54691.0,57092.0,60911.0,64064.0,67322.0,69846.0,72155.0,0.012882726747544771,0.053167725784710185,0.09940304255728866,0.17294434816098594,0.23366069709223955,0.29639899865203156,1.0994030425572887,1.172944348160986,1.2963989986520317,6451009.05859375,15467596.381835938,737.4285714285714,182.67857142857142,64
4123,128,37996.0,45980.0,47916.0,52740.0,56245.0,61673.0,69212.0,73044.0,77528.0,0.21012738182966628,0.26108011369617856,0.38804084640488473,0.4802873986735446,0.6231445415306874,0.8215601642278134,1.3880408464048848,1.4802873986735445,1.8215601642278134,21150331.24609375,44596082.625,2106.285714285714,294.14285714285717,16
4124,126,36317.0,48093.0,49666.0,51364.0,55543.0,59213.0,62699.0,65067.0,,0.32425585813806207,0.36756890712338575,0.4143238703637415,0.529393947737974,0.6304485502657158,0.7264366550100504,1.4143238703637415,1.5293939477379739,1.7264366550100503,19440903.15234375,21897784.71850586,2149.5714285714284,202.41071428571428,32
4125,128,50977.0,54459.0,56401.0,59550.0,62492.0,68318.0,72400.0,74499.0,77120.0,0.06830531416128842,0.10640092590776233,0.1681738823390941,0.2258861839653177,0.3401730192047394,0.4202483472938776,1.1681738823390941,1.2258861839653177,1.4202483472938776,9203206.75,27041162.640625,1224.7142857142858,229.46428571428572,32
4126,128,43725.0,46369.0,48984.0,52484.0,54881.0,57022.0,61418.0,63770.0,65339.0,0.06046883933676386,0.12027444253859348,0.2003201829616924,0.2551400800457404,0.3041052029731275,0.4046426529445397,1.2003201829616923,1.2551400800457404,1.4046426529445397,9485461.93359375,13815004.444335938,1251.2857142857142,159.53571428571428,64
4127,128,23659.0,49025.0,52134.0,54687.0,58657.0,62105.0,67560.0,70837.0,72792.0,1.072150133141722,1.2035588993617652,1.3114670949744283,1.4792679318652522,1.6250052834016653,1.8555729320765881,2.3114670949744283,2.479267931865252,2.8555729320765884,65365663.5625,43289104.200927734,4432.571428571428,229.875,16
4128,127,45569.0,50657.0,65068.0,67886.0,82520.0,94426.0,104019.0,112256.0,,0.1116548530799447,0.42790054642410413,0.4897408325835546,0.8108802036472164,1.0721543154337378,1.2826702363448836,1.4897408325835546,1.8108802036472162,2.2826702363448836,108277071.77734375,188658383.33496094,3188.1428571428573,645.2321428571429,16
4129,128,68404.0,76404.0,77959.0,79967.0,87216.0,91189.0,96798.0,99530.0,102494.0,0.11695222501608094,0.13968481375358166,0.169039822232618,0.2750131571253143,0.3330945558739255,0.41509268463832527,1.169039822232618,1.2750131571253143,1.4150926846383252,25523839.875,37284612.87109375,1651.857142857143,300.55357142857144,80
4130,127,31623.0,31651.0,37197.0,38495.0,41414.0,44677.0,49923.0,52806.0,,0.0008854314897384814,0.17626411156436772,0.2173101856243873,0.309616418429624,0.41280080953736203,0.5786927236505075,1.2173101856243873,1.309616418429624,1.5786927236505075,8632368.984375,19421133.834960938,981.7142857142857,204.07142857142858,16
4131,128,61831.0,65837.0,73545.0,76757.0,79386.0,86013.0,91227.0,94053.0,96407.0,0.0647895068816613,0.1894518930633501,0.24139994501140205,0.28391906972230757,0.3910983163785156,0.4754249486503534,1.241399945011402,1.2839190697223075,1.4754249486503535,22669287.99609375,39042394.05859375,2132.285714285714,258.39285714285717,40
4132,125,54061.0,59965.0,63510.0,65741.0,69318.0,73744.0,77996.0,81655.0,,0.10920996651930227,0.17478404025082778,0.21605223728750855,0.28221823495680803,0.3640887146001739,0.4427406078318936,1.2160522372875087,1.282218234956808,1.4427406078318936,14459708.24609375,24692052.03125,1668.5714285714287,218.83928571428572,64
4133,128,25399.0,35511.0,41227.0,52978.0,54565.0,58493.0,62810.0,65517.0,67718.0,0.3981259104689161,0.6231741407142013,1.0858301507933383,1.1483129257057365,1.3029646836489626,1.472932005197055,2.0858301507933383,2.1483129257057363,2.472932005197055,72637378.12109375,43623941.13647461,3939.8571428571427,175.57142857142858,16
4134,127,46400.0,48666.0,49737.0,55028.0,60582.0,63797.0,67433.0,69812.0,,0.04883620689655172,0.07191810344827586,0.18594827586206897,0.3056465517241379,0.3749353448275862,0.45329741379310345,1.185948275862069,1.305646551724138,1.4532974137931034,21531330.6875,26223333.411865234,1232.5714285714287,221.51785714285714,64
4135,128,44990.0,73195.0,75490.0,86298.0,88593.0,93263.0,97402.0,99815.0,102081.0,0.6269170926872638,0.6779284285396755,0.9181595910202267,0.9691709268726384,1.0729717715047788,1.1649699933318516,1.9181595910202267,1.9691709268726383,2.1649699933318516,112020624.12109375,61562404.505615234,5901.142857142857,198.28571428571428,32
4136,126,54761.0,60042.0,62415.0,66835.0,72972.0,76217.0,80758.0,83303.0,,0.0964372454849254,0.13977100491225508,0.22048538193239714,0.33255419002574826,0.391811690801848,0.4747356695458447,1.220485381932397,1.3325541900257483,1.4747356695458447,25366129.40234375,31447732.194335938,1724.857142857143,248.625,16
4137,127,63563.0,64180.0,68270.0,76600.0,80764.0,88884.0,94814.0,98090.0,,0.009706904960432956,0.07405251482780863,0.20510359800512876,0.27061340717083837,0.3983606815285622,0.4916539496247817,1.2051035980051288,1.2706134071708384,1.4916539496247818,35593068.875,65409019.66308594,1862.4285714285713,325.25,16
4138,128,32754.0,45201.0,60441.0,63372.0,70232.0,74319.0,80833.0,85941.0,89448.0,0.38001465469866275,0.845301337241253,0.9347865909507236,1.1442266593393173,1.2690053123282652,1.467881785430787,1.9347865909507236,2.1442266593393176,2.4678817854307873,97631476.625,69415911.27734375,4374.0,311.80357142857144,16
4139,126,59778.0,65024.0,66417.0,73195.0,76298.0,81866.0,85748.0,88413.0,,0.0877580380742079,0.11106092542406906,0.22444712101442002,0.27635584997825285,0.3695004851283081,0.434440764160728,1.22444712101442,1.2763558499782528,1.434440764160728,23361986.74609375,34506048.90625,1916.7142857142858,224.16071428571428,32
4140,128,84794.0,86004.0,91785.0,98591.0,104993.0,111460.0,117383.0,120323.0,122849.0,0.014269877585678232,0.08244687124088969,0.16271198433851453,0.23821260938273933,0.31447979809892207,0.3843314385451801,1.1627119843385145,1.2382126093827392,1.3843314385451801,43761608.58984375,61848499.15527344,1971.0,335.57142857142856,40
4141,128,48632.0,51288.0,59205.0,62275.0,64948.0,71207.0,76940.0,79663.0,82074.0,0.05461424576410594,0.21740829083730875,0.2805354499095246,0.3354992597466689,0.4642005264023688,0.5820858693864123,1.2805354499095245,1.3354992597466688,1.5820858693864122,21915781.08984375,37824377.56616211,1949.0,261.875,32
4142,126,55032.0,56796.0,58757.0,59215.0,61344.0,64239.0,67877.0,70211.0,,0.03205407762756215,0.06768789068178514,0.07601032126762611,0.11469690361971217,0.16730266027038815,0.23340965256577992,1.0760103212676262,1.114696903619712,1.2334096525657798,2993077.484375,9803038.361083984,597.5714285714286,154.67857142857142,48
4143,128,54522.0,55047.0,61824.0,64607.0,71447.0,76173.0,82892.0,85675.0,87895.0,0.009629140530428085,0.13392758886321118,0.184971204284509,0.31042514948094346,0.39710575547485416,0.5203404130442757,1.184971204284509,1.3104251494809436,1.5203404130442757,24995584.109375,46645127.109375,1440.7142857142858,326.51785714285717,16
4144,128,52193.0,54268.0,58944.0,61237.0,65517.0,68900.0,72872.0,75600.0,77711.0,0.03975628915754986,0.12934684727837067,0.17327994175464143,0.25528327553503344,0.3201003966049087,0.39620255589830056,1.1732799417546413,1.2552832755350334,1.3962025558983004,14251496.27734375,22350262.15234375,1292.0,207.76785714285714,40
4145,127,57063.0,63645.0,68576.0,74212.0,78061.0,80285.0,84378.0,87149.0,,0.1153461963093423,0.2017594588437341,0.30052748716331074,0.36797925100327705,0.40695371782065437,0.4786814573366279,1.3005274871633108,1.367979251003277,1.478681457336628,33599793.609375,26960045.93359375,2449.8571428571427,181.53571428571428,80
4146,127,44193.0,49261.0,50384.0,55497.0,69718.0,79338.0,89886.0,97427.0,,0.11467879528432105,0.14009005951168738,0.25578711560654405,0.5775801597538072,0.7952616930283076,1.0339420270178534,1.255787115606544,1.577580159753807,2.0339420270178534,67561806.484375,144432690.22045898,1614.857142857143,614.0892857142857,16
4147,128,4409.0,11728.0,39380.0,55293.0,60573.0,66759.0,71753.0,77429.0,82084.0,1.6600136085280108,7.931730551145384,11.540938988432751,12.738489453390791,14.141528691313223,15.274211839419369,12.540938988432751,13.738489453390791,16.27421183941937,289330390.125,152786288.93725586,7269.142857142857,293.92857142857144,16
4148,127,78768.0,86250.0,92218.0,98643.0,103706.0,108639.0,115359.0,118703.0,,0.09498781230956733,0.17075462116595572,0.2523232784887264,0.3166006500101564,0.37922760511882997,0.46454143814747106,1.2523232784887264,1.3166006500101564,1.464541438147471,44609132.8125,57625337.57397461,2839.285714285714,298.5,40
4149,128,33879.0,35979.0,37598.0,41647.0,45837.0,50543.0,55541.0,58461.0,60691.0,0.06198530062870805,0.10977301573245964,0.2292865787065734,0.35296201186575754,0.49186811889370996,0.6393931343900351,1.2292865787065734,1.3529620118657575,1.6393931343900352,11172686.02734375,29397557.77734375,1109.7142857142858,248.10714285714286,16
4150,127,63256.0,64570.0,76257.0,81116.0,85900.0,90631.0,95728.0,98640.0,,0.020772733021373467,0.20552991020614644,0.28234475780953583,0.3579739471354496,0.43276527127861386,0.5133426078158594,1.282344757809536,1.3579739471354495,1.5133426078158594,46145338.93359375,44878453.56225586,2551.4285714285716,260.92857142857144,96
4151,127,15711.0,41055.0,44813.0,47041.0,50491.0,54121.0,59096.0,62311.0,,1.6131372923429443,1.8523327604862836,1.9941442301572148,2.2137355992616636,2.444783909362867,2.761441028578703,2.9941442301572145,3.2137355992616636,3.761441028578703,66636445.80859375,42169596.80834961,4475.714285714285,215.26785714285714,16
4152,125,63624.0,65564.0,66514.0,68477.0,71009.0,75546.0,80384.0,83562.0,,0.030491638375455803,0.04542311077580787,0.07627624795674588,0.11607255123852635,0.18738211995473406,0.26342260782094806,1.0762762479567458,1.1160725512385263,1.263422607820948,3537306.80859375,21642302.23022461,693.2857142857143,212.625,96
4153,128,50913.0,69115.0,70360.0,79807.0,84036.0,89466.0,95063.0,100378.0,102654.0,0.35751183391275315,0.38196531337772277,0.5675171370769745,0.6505804018619998,0.7572329267574097,0.8671655569304499,1.5675171370769745,1.6505804018619998,1.86716555693045,70492996.37109375,57684620.1875,4127.714285714285,272.42857142857144,32
4154,128,27706.0,40296.0,45392.0,50575.0,57711.0,63551.0,68742.0,72327.0,74670.0,0.45441420630910273,0.6383454847325489,0.8254168772107124,1.082978416227532,1.2937630838085614,1.4811232224066988,1.8254168772107124,2.0829784162275318,2.481123222406699,59219287.359375,64826330.14038086,3267.0,324.4107142857143,16
4155,126,37258.0,42374.0,43324.0,46578.0,49571.0,52908.0,56950.0,58830.0,,0.1373127918836223,0.16281067153363035,0.25014761930323687,0.33047936013742013,0.4200440173922379,0.5285307853346932,1.2501476193032368,1.33047936013742,1.5285307853346932,10090602.18359375,18399443.53125,1331.4285714285713,185.21428571428572,32
4156,128,27356.0,31168.0,34012.0,35692.0,37256.0,40102.0,42923.0,44800.0,46425.0,0.13934785787395818,0.2433104255008042,0.30472291270653606,0.3618950138909197,0.4659306916215821,0.5690524930545401,1.304722912706536,1.3618950138909198,1.5690524930545402,6202209.99609375,9907792.897460938,1190.857142857143,129.125,32
4157,127,60068.0,65083.0,78739.0,80239.0,90382.0,94838.0,102295.0,105560.0,,0.08348871279216888,0.31083105813411466,0.33580275687554106,0.5046613837650663,0.5788439768262635,0.7029866151694746,1.335802756875541,1.5046613837650662,1.7029866151694746,81603819.4375,83705210.140625,2881.5714285714284,393.85714285714283,32
4158,127,53275.0,53989.0,55126.0,58928.0,62051.0,63955.0,66153.0,68566.0,,0.01340215861098076,0.03474425152510558,0.10610980760206476,0.16473017362740497,0.200469263256687,0.24172688878460816,1.1061098076020648,1.164730173627405,1.2417268887846082,8332386.6875,10352434.045898438,807.5714285714286,129.01785714285714,40
4159,128,34834.0,40189.0,40766.0,45661.0,49239.0,52387.0,58017.0,60999.0,63066.0,0.15372911523224436,0.170293391514038,0.3108170178561176,0.4135327553539645,0.5039042314979617,0.6655279324797612,1.3108170178561176,1.4135327553539645,1.6655279324797612,14604706.5625,24783099.32006836,1546.7142857142858,220.64285714285714,32
4160,127,57932.0,60087.0,64047.0,69363.0,75914.0,81435.0,85543.0,88916.0,,0.03719878478215839,0.10555478837257475,0.1973175447075882,0.31039839812193604,0.40569978595594836,0.4766105088724712,1.197317544707588,1.310398398121936,1.4766105088724713,36452940.609375,47049215.40527344,1633.0,288.92857142857144,16
4161,128,83523.0,83946.0,88178.0,93129.0,98789.0,104416.0,112857.0,116211.0,118873.0,0.005064473258862829,0.05573315134753302,0.11501023670126792,0.182776001819858,0.25014666618775666,0.35120864911461513,1.115010236701268,1.182776001819858,1.3512086491146151,25073074.77734375,54359313.122802734,1372.2857142857142,352.2857142857143,128
4162,127,57879.0,63136.0,65144.0,68887.0,73585.0,78369.0,83766.0,86485.0,,0.09082741581575356,0.12552048238566665,0.19018987888526062,0.27135921491387205,0.35401440937127454,0.4472606644897113,1.1901898788852607,1.271359214913872,1.4472606644897112,19166533.43359375,33520885.93334961,1572.5714285714287,265.69642857142856,16
4163,127,41795.0,41948.0,43977.0,46793.0,50460.0,52338.0,55878.0,58044.0,,0.003660724967101328,0.05220720181839933,0.11958368225864338,0.20732144993420265,0.25225505443234836,0.3369541811221438,1.1195836822586434,1.2073214499342027,1.3369541811221437,8017259.875,12174621.350585938,714.0,162.23214285714286,40
4164,126,70574.0,72243.0,77923.0,79367.0,82454.0,84930.0,88711.0,90552.0,,0.02364893586873353,0.10413183325303936,0.12459262617961289,0.16833394734604812,0.20341768923399553,0.25699266018647093,1.1245926261796129,1.1683339473460481,1.256992660186471,10941733.96484375,15059543.3125,1256.142857142857,166.85714285714286,96
4165,127,25281.0,31490.0,67864.0,69078.0,73818.0,78850.0,82912.0,85470.0,,0.24559946204659625,1.6843874846722835,1.7324077370357185,1.9199003203987184,2.1189430797832363,2.2796171037538073,2.7324077370357185,2.9199003203987184,3.2796171037538073,194714381.234375,93549979.24780273,6256.714285714285,247.03571428571428,32
4166,127,59539.0,64864.0,68304.0,71721.0,75564.0,79521.0,83842.0,86687.0,,0.08943717563277852,0.14721443087724012,0.20460538470582307,0.2691513125850283,0.335611951829893,0.408186230873881,1.2046053847058231,1.2691513125850282,1.408186230873881,18751255.859375,25985650.318115234,1740.2857142857142,216.44642857142858,48
4167,128,49652.0,52385.0,56520.0,58253.0,63819.0,68425.0,73276.0,77157.0,80027.0,0.05504309997583179,0.13832272617417224,0.1732256505276726,0.28532586804156934,0.3780915169580279,0.47579150890195765,1.1732256505276726,1.2853258680415693,1.4757915089019575,14853688.24609375,33550694.34375,1228.7142857142858,268.26785714285717,32
4168,125,48873.0,55036.0,56360.0,58991.0,61481.0,65464.0,69591.0,71761.0,,0.12610234689910585,0.15319296953328013,0.20702637448079717,0.2579747508849467,0.33947169193624294,0.42391504511693573,1.2070263744807972,1.2579747508849466,1.4239150451169358,9780856.68359375,17819373.24609375,1445.4285714285713,189.28571428571428,16
4169,128,31811.0,33973.0,39621.0,41419.0,46906.0,51489.0,57211.0,61113.0,63871.0,0.06796391185438999,0.24551255854892962,0.30203388764892647,0.4745213919713307,0.6185910534091981,0.7984659394549055,1.3020338876489266,1.4745213919713307,1.7984659394549056,16346393.625,37664163.79663086,1372.5714285714287,282.0,16
4170,128,52730.0,59060.0,63895.0,67562.0,70852.0,74925.0,79826.0,84388.0,87744.0,0.120045514887161,0.21173904798027687,0.28128200265503506,0.3436753271382515,0.420917883557747,0.5138630760477906,1.2812820026550351,1.3436753271382516,1.5138630760477907,25605596.734375,29155872.828125,2118.8571428571427,219.0,48
4171,127,63816.0,64894.0,67437.0,69035.0,70761.0,73336.0,78340.0,81918.0,,0.016892315406794534,0.05674125611132005,0.08178199824495425,0.10882850695750282,0.14917888930675693,0.22759182650119092,1.0817819982449541,1.1088285069575028,1.227591826501191,3957625.0,11769644.415771484,745.5714285714286,166.16071428571428,80
4172,128,67181.0,73286.0,75541.0,79482.0,85385.0,88062.0,93200.0,96209.0,98091.0,0.09087390780131287,0.12443994581801403,0.1831023652520802,0.27096947053482384,0.3108170464863578,0.3872970036170941,1.1831023652520802,1.2709694705348238,1.3872970036170942,20822266.984375,27801843.30444336,1757.2857142857142,244.96428571428572,80
4173,128,68272.0,75898.0,79216.0,80292.0,83322.0,87025.0,89631.0,92304.0,94241.0,0.11170025779235997,0.1602999765643309,0.17606046402624795,0.22044176236231544,0.2746806890086712,0.3128515350363253,1.176060464026248,1.2204417623623154,1.3128515350363252,13267846.49609375,16003167.225585938,1717.142857142857,166.76785714285714,96
4174,127,75052.0,76311.0,80285.0,83564.0,86438.0,89580.0,92890.0,94659.0,,0.016775035975057292,0.0697249906731333,0.11341469914192827,0.15170814901668175,0.1935724564302084,0.2376752118531152,1.1134146991419283,1.1517081490166818,1.2376752118531151,11260763.99609375,16805508.944335938,1216.0,166.53571428571428,64
4175,128,89686.0,89782.0,93221.0,95994.0,99872.0,104184.0,108644.0,111111.0,113019.0,0.0010704011774412953,0.039415293356822693,0.0703342773677051,0.11357402493142743,0.1616528778181656,0.21138193252012577,1.0703342773677051,1.1135740249314274,1.2113819325201258,11301352.609375,21487669.296875,901.1428571428571,225.89285714285714,128
4176,123,60441.0,69560.0,74087.0,77382.0,86115.0,90411.0,95781.0,99745.0,,0.15087440644595557,0.22577389520358698,0.2802898694594729,0.4247778825631608,0.4958554623517149,0.5847024370874075,1.2802898694594729,1.4247778825631607,1.5847024370874077,35270221.93359375,53849130.25683594,2420.1428571428573,328.55357142857144,64
4177,126,72563.0,73529.0,73774.0,81665.0,84526.0,90448.0,94527.0,96865.0,,0.013312569766961123,0.01668894615713242,0.12543582817689455,0.16486363573722146,0.24647547648250487,0.3026886980968262,1.1254358281768946,1.1648636357372215,1.3026886980968262,17481943.0625,31148477.381835938,1300.2857142857142,229.67857142857142,128
4178,128,60419.0,61242.0,64395.0,66065.0,69295.0,71486.0,76336.0,78061.0,80536.0,0.01362154289213658,0.06580711365630017,0.09344742547874013,0.1469074297820222,0.1831708568496665,0.2634436187292077,1.09344742547874,1.1469074297820223,1.2634436187292077,7864834.6875,15024974.704833984,806.5714285714286,183.41071428571428,32
4179,126,26819.0,64760.0,75420.0,81864.0,85450.0,90584.0,95362.0,98292.0,,1.4147059920205824,1.8121853909541743,2.0524628062194714,2.186173981132779,2.377605428986912,2.5557627055445766,3.0524628062194714,3.186173981132779,3.5557627055445766,191093075.75,93535777.08496094,7863.571428571428,241.03571428571428,64
4180,128,58971.0,63595.0,71291.0,73882.0,77623.0,82824.0,86690.0,89622.0,91117.0,0.07841142256363297,0.20891624696884908,0.25285309728510624,0.31629105831679977,0.40448695121330824,0.4700445981923318,1.2528530972851062,1.3162910583167997,1.4700445981923318,23156875.359375,31367655.05859375,2130.1428571428573,228.71428571428572,64
4181,128,37993.0,43008.0,51909.0,55747.0,61224.0,64398.0,68897.0,71913.0,74593.0,0.13199799963151107,0.36627799857868554,0.46729660726976024,0.6114547416629379,0.6949964467138684,0.8134129971310504,1.4672966072697602,1.611454741662938,1.8134129971310504,40464839.109375,36671849.30859375,2536.285714285714,234.82142857142858,32
4182,128,29100.0,30441.0,32976.0,34342.0,35944.0,38863.0,43053.0,45187.0,46502.0,0.04608247422680412,0.13319587628865978,0.18013745704467354,0.23518900343642613,0.3354982817869416,0.4794845360824742,1.1801374570446734,1.2351890034364261,1.4794845360824742,3651874.37109375,10710940.381835938,748.8571428571429,155.55357142857142,40
4183,127,61105.0,62828.0,67495.0,70832.0,73373.0,77070.0,81338.0,83859.0,,0.028197365191064562,0.10457409377301366,0.1591850094100319,0.2007691678258735,0.2612715817036249,0.33111856640209475,1.159185009410032,1.2007691678258734,1.3311185664020948,11938809.15234375,21614028.400146484,1389.5714285714287,187.60714285714286,64
4184,127,50305.0,52363.0,58568.0,61789.0,64702.0,69692.0,73134.0,76373.0,,0.04091044627770599,0.164258026041149,0.2282874465758871,0.2861942152867508,0.3853891263293907,0.45381174833515553,1.228287446575887,1.286194215286751,1.4538117483351556,17403089.24609375,24298593.470458984,1640.5714285714287,202.58928571428572,128
4185,126,61996.0,63884.0,68058.0,70303.0,78235.0,84097.0,88794.0,91816.0,,0.03045357765017098,0.09778050196786889,0.13399251564617073,0.26193625395186787,0.35649074133815084,0.4322536937866959,1.1339925156461708,1.261936253951868,1.4322536937866959,22671786.8125,42985735.700927734,1186.7142857142858,330.19642857142856,16
4186,128,70858.0,71332.0,75673.0,80082.0,82450.0,86201.0,90414.0,94442.0,96547.0,0.0066894352084450595,0.06795280702249569,0.13017584464704057,0.16359479522425133,0.2165316548590138,0.2759885969121341,1.1301758446470405,1.1635947952242514,1.275988596912134,13115938.27734375,19260076.694335938,1317.7142857142858,184.5,80
4187,125,35431.0,62600.0,69508.0,78578.0,81034.0,86819.0,92973.0,96668.0,,0.7668143715954955,0.9617848776495159,1.2177753944286078,1.2870932234483927,1.450368321526347,1.6240580282803194,2.2177753944286076,2.2870932234483927,2.6240580282803196,126026660.55859375,79949226.890625,6163.857142857143,257.05357142857144,16
4188,127,77857.0,80828.0,83559.0,86992.0,90532.0,96326.0,102547.0,106568.0,,0.03815970304532669,0.07323683162721399,0.11733049051466149,0.1627984638503924,0.2372169490219248,0.31711984792632647,1.1173304905146615,1.1627984638503923,1.3171198479263264,11894036.21484375,37697378.56933594,1305.0,277.76785714285717,64
4189,127,74782.0,76205.0,78300.0,82251.0,84905.0,89243.0,92895.0,95872.0,,0.019028643256398598,0.0470434061672595,0.09987697574282581,0.1353667994972052,0.1933754111952074,0.24221069241261267,1.0998769757428257,1.1353667994972052,1.2422106924126126,9596494.30859375,20518114.44116211,1067.0,190.07142857142858,16
4190,126,66619.0,69462.0,70314.0,71543.0,79960.0,84361.0,90164.0,92329.0,,0.04267551299178913,0.05546465722991939,0.07391284768609556,0.20025818460199044,0.26632041909965626,0.35342770080607633,1.0739128476860955,1.2002581846019904,1.3534277008060764,20045747.984375,39139282.578125,703.4285714285714,332.51785714285717,80
4191,128,61354.0,62568.0,68188.0,72094.0,74952.0,78979.0,83533.0,86447.0,88290.0,0.019786810965870195,0.11138638067607654,0.17504971151025198,0.22163184144473058,0.28726733383316494,0.3614923232389086,1.175049711510252,1.2216318414447305,1.3614923232389087,19688527.05859375,26594766.77709961,1534.2857142857142,204.26785714285714,32
4192,127,45495.0,63548.0,65625.0,71563.0,73025.0,75803.0,79077.0,81891.0,,0.39681283657544786,0.442466205077481,0.5729860424222442,0.6051214419166941,0.6661830970436312,0.7381470491262776,1.5729860424222442,1.6051214419166941,1.7381470491262776,43484033.125,25987839.130615234,3724.0,134.17857142857142,80
